name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Ellen Smith,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/ellen_smith,ellen.smith@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/picture_crellensmith.jpg,,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 4
Neil Fisher,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/neil_fisher,neil.fisher@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/picture_crneilfisher.jpg,,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 2
Rose Swadling,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/rose_swadling,rose.swadling@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/picture_crroseswadling.jpg,,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 1
Stephen Schwarten,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/stephen_schwarten,stephen.schwarten@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/picture_crstephenschwarten.jpg,Team McMillan,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 7
Tony Williams,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/tony_williams,tony.williams@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/picture_crtonywilliams.jpg,,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 3
Greg Christensen ,,,mayor,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/greg_christensen,greg.c@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/documents/717563/3224611/mayorgreg%20sml.jpg?t=1459810873570,,http://www.scenicrim.qld.gov.au/councillors,
Michael Enright,,,,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/michael_enright,michael.e@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/documents/717563/3224611/michael%20web.jpg?t=1459908984772,,http://www.scenicrim.qld.gov.au/councillors,Division 4
Duncan McInnes,,,,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/duncan_mcinnes,duncan.m@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/image/image_gallery?uuid=f1deb55b-1b8a-4873-b240-8dd053f2e222&groupId=717563&t=1337060588516,,http://www.scenicrim.qld.gov.au/councillors,Division 6
Nadia O'Carroll,,,,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/nadia_o'carroll,nadia.o@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/image/image_gallery?uuid=3d64a377-24d5-4c6e-932f-350865710f9f&groupId=717563&t=1337060805225,,http://www.scenicrim.qld.gov.au/councillors,Division 2
Nigel Waistell,,,,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/nigel_waistell,nigel.w@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/image/image_gallery?uuid=49006300-40dc-43a7-acac-14c3256cf223&groupId=717563&t=1337060588516,,http://www.scenicrim.qld.gov.au/councillors,Division 1
Rick Stanfield,,,,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/rick_stanfield,rick.s@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/image/image_gallery?uuid=f9441e91-2a86-49b2-bb0d-de50c6b435e0&groupId=717563&t=1337060588516,,http://www.scenicrim.qld.gov.au/councillors,Division 5
Virginia West,,,,Scenic Rim Regional Council,http://www.scenicrim.qld.gov.au,scenic_rim_regional_council/virginia_west,virginia.w@scenicrim.qld.gov.au,http://www.scenicrim.qld.gov.au/image/image_gallery?uuid=4a183106-ca64-444f-b8fb-692ecce845cf&groupId=717563&t=1337060588516,,http://www.scenicrim.qld.gov.au/councillors,Division 3
Graeme Lehmann,,,mayor,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/graeme_lehmann,,,,,
Bob Whalley,,,,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/bob_whalley,,,,,
Cheryl Gaedtke,,,,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/cheryl_gaedtke,,,,,
Sean Choat,,,,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/sean_choat,,,,,
Dan Hall,,,,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/dan_hall,,,,,
Helen Brieschke,,,,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/helen_brieschke,,,,,
Michael Ogg,,,,Somerset Regional Council,http://www.somerset.qld.gov.au,somerset_regional_council/michael_ogg,,,,,
Wayne Kratzmann,,,mayor,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/wayne_kratzmann,,,,,
Roz Frohloff,,,,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/roz_frohloff,,,,,
Gavin Jones,,,,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/gavin_jones,,,,,
Danita Potter,,,,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/danita_potter,,,,,
Terry Fleischfresser,,,,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/terry_fleischfresser,,,,,
Kathy Duff,,,,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/kathy_duff,,,,,
Ros Heit,,,,South Burnett Regional Council,http://www.southburnett.qld.gov.au,south_burnett_regional_council/ros_heit,,,,,
Tracy Dobie,,,mayor,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/tracy_dobie,,,,,
Sheryl Windle,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/sheryl_windle,,,,,
Rod Kelly,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/rod_kelly,,,,,
Marika McNichol,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/marika_mcnichol,,,,,
Yve Stocks,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/yve_stocks,,,,,
Cameron Gow,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/cameron_gow,,,,,
Jo McNally,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/jo_mcnally,,,,,
Neil Meiklejohn,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/neil_meiklejohn,,,,,
Vic Pennisi,,,,Southern Downs Regional Council,http://www.sdrc.qld.gov.au,southern_downs_regional_council/vic_pennisi,,,,,
Mark Jamieson,,,mayor,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/mark_jamieson,Mark.Jamieson@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-mayor.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Mayor,
John Connolly,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/john_connolly,john.connolly@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div4.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-4-Cr-John-Connolly,Division 4
Christian Dickson,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/christian_dickson,Christian.Dickson@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div6.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-6-Cr-Christian-Dickson,Division 6
Greg Rogerson,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/greg_rogerson,Greg.Rogerson@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div10.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-10-Cr-Greg-Rogerson,Division 10
Jason O'Pray,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/jason_o'pray,Jason.Opray@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div8.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-8-Cr-Jason-OPray,Division 8
Jenny McKay,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/jenny_mckay,Jenny.McKay@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div5.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-5-Cr-Jenny-McKay,Division 5
Peter Cox,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/peter_cox,Peter.Cox@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div3.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Peter.Cox@sunshinecoast.qld.gov.au,Division 3
Rick Baberowski,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/rick_baberowski,Rick.Baberowski@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div1.jpg,,https://www.sunshinecoast.qld.gov.au/en/Council/Mayor-and-Councillors/Profiles/Division-1-Cr-Rick-Baberowski,Division 1
Stephen Robinson,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/stephen_robinson,Stephen.Robinson@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div9.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-9-Cr-Steve-Robinson,Division 9
Ted Hungerford,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/ted_hungerford,Ted.Hungerford@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div7.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-7-Cr-Ted-Hungerford,Division 7
Tim Dwyer,,,,Sunshine Coast Regional Council,http://www.sunshinecoast.qld.gov.au,sunshine_coast_regional_council/tim_dwyer,Tim.Dwyer@sunshinecoast.qld.gov.au,https://d1j8a4bqwzee3.cloudfront.net/~/media/Corporate/Images/PageWidgetImages/Councillors/cr-div2.jpg,,https://www.sunshinecoast.qld.gov.au/Council/Mayor-and-Councillors/Profiles/Division-2-Cr-Tim-Dwyer,Division 2
Joe Paronella,,,mayor,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/joe_paronella,,,,,
Kate Eden,,,,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/kate_eden,,,,,
Annette Haydon,,,,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/annette_haydon,,,,,
Anthony Ball,,,,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/anthony_ball,,,,,
Samantha Banks,,,,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/samantha_banks,,,,,
Katrina Spies,,,,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/katrina_spies,,,,,
Bronwyn Voyce,,,,Tablelands Regional Council,http://www.trc.qld.gov.au,tablelands_regional_council/bronwyn_voyce,,,,,
Joe Ramia,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/joe_ramia,joe.ramia@tr.qld.gov.au,http://www.tr.qld.gov.au/images/200-aboutCouncil/230-councillorsMeetings/231-introducingCouncillors/JoeRamiaheadshot.jpg,,,
Megan O'Hara Sullivan,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/megan_o'hara_sullivan,Megan.O'HaraSullivan@tr.qld.gov.au,http://www.tr.qld.gov.au/images/200-aboutCouncil/230-councillorsMeetings/231-introducingCouncillors/MeganOHaraSullivanheadshot2016.jpg,,,
James O'Shea,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/james_o'shea,james.oshea@tr.qld.gov.au,http://www.tr.qld.gov.au/images/200-aboutCouncil/230-councillorsMeetings/231-introducingCouncillors/JamesOSheaheadshot.jpg,,,
Paul Antonio,,,mayor,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/paul_antonio,paul.antonio@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/paul_antonio-320px.jpg,LNP,,
Anne Glasheen,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/anne_glasheen,anne.glasheen@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/anne_glasheen-320px.jpg,Independent,,
Bill Cahill,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/bill_cahill,bill.cahill@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/bill_cahill-320px.jpg,Independent,,
Carol Taylor,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/carol_taylor,carol.taylor@tr.qld.gov.au,https://ia601505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/carol_taylor-320px.jpg,Independent,,
Chris Tait,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/chris_tait,chris.tait@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/chris_tait-320px.jpg,LNP,,
Geoff McDonald,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/geoff_mcdonald,geoff.mcdonald@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/geoff_mcdonald-320px.jpg,Independent,,
Mike Williams,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/mike_williams,mike.williams@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/mike_williams-320px.jpg,Independent,,
Nancy Sommerfield,,,,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au,toowoomba_regional_council/nancy_sommerfield,nancy.sommerfield@tr.qld.gov.au,https://ia801505.us.archive.org/24/items/australian_local_councillor_images/2016-01-04%20Toowoomba%20Councillors/nancy_sommerfield-320px.jpg,LNP,,
Vonda Malone,,,mayor,Torres Shire Council,http://www.torres.qld.gov.au,torres_shire_council/vonda_malone,,,,,
Gabriel Bani,,,,Torres Shire Council,http://www.torres.qld.gov.au,torres_shire_council/gabriel_bani,,,,,
Thomas Loban,,,,Torres Shire Council,http://www.torres.qld.gov.au,torres_shire_council/thomas_loban,,,,,
John Abednego,,,,Torres Shire Council,http://www.torres.qld.gov.au,torres_shire_council/john_abednego,,,,,
Yen Loban,,,,Torres Shire Council,http://www.torres.qld.gov.au,torres_shire_council/yen_loban,,,,,
Fred Gela,,,mayor,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/fred_gela,,,,,
Torenzo Elisala,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/torenzo_elisala,,,,,
Nona Laurie,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/nona_laurie,,,,,
John Levi,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/john_levi,,,,,
Clara Tamu,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/clara_tamu,,,,,
Francis Pearson,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/francis_pearson,,,,,
Fraser Nai,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/fraser_nai,,,,,
Patrick Thaiday,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/patrick_thaiday,,,,,
Bob Kaigey,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/bob_kaigey,,,,,
David Bosun,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/david_bosun,,,,,
Dimas Toby,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/dimas_toby,,,,,
Getano Lui,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/getano_lui,,,,,
Rocky Stephen,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/rocky_stephen,,,,,
Keith Fell,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/keith_fell,,,,,
Mario Sabatino,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/mario_sabatino,,,,,
Ron Enosa,,,,Torres Strait Island Regional Council,http://www.tsirc.qld.gov.au,torres_strait_island_regional_council/ron_enosa,,,,,
Jenny Hill,,,mayor,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/jenny_hill,Mayor@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0021/3288/Image-of-Mayor-Jenny-Hill.jpg,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-jenny-hill,
Margie Ryder,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/margie_ryder,Margie.Ryder@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0025/12895/margie-ryder.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-margie-ryder,
Paul Jacob,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/paul_jacob,Paul.Jacob@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0028/12898/paul-jacob.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-paul-jacob,
Ann-Maree Greaney,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/ann-maree_greaney,Ann-Maree.Greaney@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0023/12893/ann-maree-greaney.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-ann-maree-greaney,
Mark Molachino,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/mark_molachino,Mark.Molachino@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0026/12896/mark-molochino.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-mark-molachino,
Russ Cook,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/russ_cook,Russ.Cook@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0029/12899/russ-cook.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-russ-cook,
Verena Coombe,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/verena_coombe,Verena.Coombe@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0012/12900/verena-coombe.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-verena-coombe,
Kurt Rehbein,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/kurt_rehbein,Kurt.Rehbein@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0024/12894/kurt-rehbein.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-kurt-rehbein,
Maurie Soars,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/maurie_soars,Maurie.Soars@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0027/12897/maurie-soars.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-maurie-soars,
Colleen Doyle,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/colleen_doyle,colleen.doyle@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0008/3302/colleen-doyle.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-colleen-doyle,
Les Walker,,,,Townsville City Council,http://www.townsville.qld.gov.au,townsville_city_council/les_walker,cr.les.walker@townsville.qld.gov.au,https://www.townsville.qld.gov.au/__data/assets/image/0010/3313/les-walker.png,Team Jenny Hill,https://www.townsville.qld.gov.au/about-council/mayor-and-councillors/councillor-profiles/cr-les-walker,
Paul McVeigh,,,mayor,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/paul_mcveigh,,,,,
Peter Saxelby,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/peter_saxelby,,,,,
Kaye Maguire,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/kaye_maguire,,,,,
Donna Ashurst,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/donna_ashurst,,,,,
Andrew Smith,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/andrew_smith,,,,,
Carolyn Tillman,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/carolyn_tillman,,,,,
Greg Olm,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/greg_olm,,,,,
Ian Rassmussen,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/ian_rassmussen,,,,,
Raymond Brown,,,,Western Downs Regional Council,http://www.wdrc.qld.gov.au,western_downs_regional_council/raymond_brown,,,,,
Andrew Willcox,,,mayor,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/andrew_willcox,,,,,
Ron Petterson,,,,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/ron_petterson,,,,,
Mike Brunker,,,,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/mike_brunker,,,,,
Dave Clark,,,,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/dave_clark,,,,,
Jan Clifford,,,,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/jan_clifford,,,,,
John Collins,,,,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/john_collins,,,,,
Peter Ramage,,,,Whitsunday Regional Council,http://www.whitsundayrc.qld.gov.au,whitsunday_regional_council/peter_ramage,,,,,
Butch Lenton,,,mayor,Winton Shire Council,http://www.winton.qld.gov.au,winton_shire_council/butch_lenton,,,,,
Joel Mann,,,,Winton Shire Council,http://www.winton.qld.gov.au,winton_shire_council/joel_mann,,,,,
Travis Harbour,,,,Winton Shire Council,http://www.winton.qld.gov.au,winton_shire_council/travis_harbour,,,,,
Gavin Baskett,,,,Winton Shire Council,http://www.winton.qld.gov.au,winton_shire_council/gavin_baskett,,,,,
Judy Sale,,,,Winton Shire Council,http://www.winton.qld.gov.au,winton_shire_council/judy_sale,,,,,
Shane Mann,,,,Winton Shire Council,http://www.winton.qld.gov.au,winton_shire_council/shane_mann,,,,,
Shane Wilkie,,,mayor,Woorabinda Aboriginal Shire Council,http://www.woorabinda.qld.gov.au,woorabinda_aboriginal_shire_council/shane_wilkie,,,,,
Stewart Smith,,,,Woorabinda Aboriginal Shire Council,http://www.woorabinda.qld.gov.au,woorabinda_aboriginal_shire_council/stewart_smith,,,,,
Laurence Weazel,,,,Woorabinda Aboriginal Shire Council,http://www.woorabinda.qld.gov.au,woorabinda_aboriginal_shire_council/laurence_weazel,,,,,
Phillip Alberts,,,,Woorabinda Aboriginal Shire Council,http://www.woorabinda.qld.gov.au,woorabinda_aboriginal_shire_council/phillip_alberts,,,,,
Archie Williams,,,,Woorabinda Aboriginal Shire Council,http://www.woorabinda.qld.gov.au,woorabinda_aboriginal_shire_council/archie_williams,,,,,
Clifford Harrigan,,,mayor,Wujal Wujal Aboriginal Shire Council,http://www.wujalwujalcouncil.qld.gov.au,wujal_wujal_aboriginal_shire_council/clifford_harrigan,,,,,
Robert Bloomfield,,,,Wujal Wujal Aboriginal Shire Council,http://www.wujalwujalcouncil.qld.gov.au,wujal_wujal_aboriginal_shire_council/robert_bloomfield,,,,,
Bradley Creek,,,,Wujal Wujal Aboriginal Shire Council,http://www.wujalwujalcouncil.qld.gov.au,wujal_wujal_aboriginal_shire_council/bradley_creek,,,,,
Bobby Kulka,,,,Wujal Wujal Aboriginal Shire Council,http://www.wujalwujalcouncil.qld.gov.au,wujal_wujal_aboriginal_shire_council/bobby_kulka,,,,,
Vincent Tayley,,,,Wujal Wujal Aboriginal Shire Council,http://www.wujalwujalcouncil.qld.gov.au,wujal_wujal_aboriginal_shire_council/vincent_tayley,,,,,
Ross Andrews,,,mayor,Yarrabah Aboriginal Shire Council,http://www.yarrabah.qld.gov.au,yarrabah_aboriginal_shire_council/ross_andrews,,,,,
Nadine Cannon,,,,Yarrabah Aboriginal Shire Council,http://www.yarrabah.qld.gov.au,yarrabah_aboriginal_shire_council/nadine_cannon,,,,,
Colin Cedric,,,,Yarrabah Aboriginal Shire Council,http://www.yarrabah.qld.gov.au,yarrabah_aboriginal_shire_council/colin_cedric,,,,,
Ian Patterson,,,,Yarrabah Aboriginal Shire Council,http://www.yarrabah.qld.gov.au,yarrabah_aboriginal_shire_council/ian_patterson,,,,,
Michael Sands,,,,Yarrabah Aboriginal Shire Council,http://www.yarrabah.qld.gov.au,yarrabah_aboriginal_shire_council/michael_sands,,,,,
