name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Ian Byron Collard,,,,Gingin Shire Council,,gingin_shire_council/ian_byron_collard,,,,,Whole District
Colin Wayne Fewster,,,,Gingin Shire Council,,gingin_shire_council/colin_wayne_fewster,,,,,Whole District
Fiona June Gaze,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/fiona_june_gaze,,,,,Whole District
Alexander Edgar Martin,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/alexander_edgar_martin,,,,,Whole District
Richard Oliphant House,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/richard_oliphant_house,,,,,Whole District
Keith Henry House,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/keith_henry_house,,,,,Whole District
Bronwyn Gaze,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/bronwyn_gaze,,,,,Whole District
Shelley Esther Hmeljak,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/shelley_esther_hmeljak,,,,,Whole District
Benjamin William Moore,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/benjamin_william_moore,,,,,Whole District
Susan Jane Ross Lance,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/susan_jane_ross_lance,,,,,Whole District
Frank Jim Hmeljak,,,,Gnowangerup Shire Council,,gnowangerup_shire_council/frank_jim_hmeljak,,,,,Whole District
Julie Marie Chester,,,,Goomalling Shire Council,,goomalling_shire_council/julie_marie_chester,,,,,Whole District
Kevin John Ryan,,,,Goomalling Shire Council,,goomalling_shire_council/kevin_john_ryan,,,,,Whole District
Rodney Sheen,,,,Goomalling Shire Council,,goomalling_shire_council/rodney_sheen,,,,,Whole District
Roland Karel Van Gelderen,,,,Goomalling Shire Council,,goomalling_shire_council/roland_karel_van_gelderen,,,,,Whole District
Raymond Joseph (Joe) Bowen,,,,Goomalling Shire Council,,goomalling_shire_council/raymond_joseph_(joe)_bowen,,,,,Whole District
Dallas T Phillips,,,,Goomalling Shire Council,,goomalling_shire_council/dallas_t_phillips,,,,,Whole District
Barry John Haywood,,,,Goomalling Shire Council,,goomalling_shire_council/barry_john_haywood,,,,,Whole District
Christie Leigh Kingston,,,,Goomalling Shire Council,,goomalling_shire_council/christie_leigh_kingston,,,,,Whole District
Geoffrey Arnold Romero,,,,Goomalling Shire Council,,goomalling_shire_council/geoffrey_arnold_romero,,,,,Whole District
David Nicholas Goode,,,,Gosnells City Council,,gosnells_city_council/david_nicholas_goode,,,,,Whole District
Glenn Patrick Willis Dewhurst,,,,Gosnells City Council,,gosnells_city_council/glenn_patrick_willis_dewhurst,,,,,Whole District
Terence Healy,,,,Gosnells City Council,,gosnells_city_council/terence_healy,,,,,Whole District
William Charles Wiffen,,,,Gosnells City Council,,gosnells_city_council/william_charles_wiffen,,,,,Whole District
Terresa Lynes,,,,Gosnells City Council,,gosnells_city_council/terresa_lynes,,,,,Whole District
David Murray Griffiths,,,,Gosnells City Council,,gosnells_city_council/david_murray_griffiths,,,,,Whole District
Ronald Mitchell,,,,Gosnells City Council,,gosnells_city_council/ronald_mitchell,,,,,Whole District
Olwen Searle,,,,Gosnells City Council,,gosnells_city_council/olwen_searle,,,,,Whole District
Pierre Shuai Yang,,,,Gosnells City Council,,gosnells_city_council/pierre_shuai_yang,,,,,Whole District
Julie Brown,,,,Gosnells City Council,,gosnells_city_council/julie_brown,,,,,Whole District
Elizabeth Ann Storer,,,,Gosnells City Council,,gosnells_city_council/elizabeth_ann_storer,,,,,Whole District
Peter John Griffiths,,,,Gosnells City Council,,gosnells_city_council/peter_john_griffiths,,,,,Whole District
Graeme Lyall Bylund,,,,Greater Geraldton City Council,,greater_geraldton_city_council/graeme_lyall_bylund,,,,,Champion Bay
Stephen Douglas,,,,Greater Geraldton City Council,,greater_geraldton_city_council/stephen_douglas,,,,,Champion Bay
David Joseph Caudwell,,,,Greater Geraldton City Council,,greater_geraldton_city_council/david_joseph_caudwell,,,,,Chapman
Lewis Freer,,,,Greater Geraldton City Council,,greater_geraldton_city_council/lewis_freer,,,,,Chapman
Laurence William Graham,,,,Greater Geraldton City Council,,greater_geraldton_city_council/laurence_william_graham,,,,,Hills
Michael Reymond,,,,Greater Geraldton City Council,,greater_geraldton_city_council/michael_reymond,,,,,Hills
Jennifer Rachel Anne Critch,,,,Greater Geraldton City Council,,greater_geraldton_city_council/jennifer_rachel_anne_critch,,,,,Mullewa
Tarleah Thomas,,,,Greater Geraldton City Council,,greater_geraldton_city_council/tarleah_thomas,,,,,Mullewa
Robert Douglas (Bob) Hall,,,,Greater Geraldton City Council,,greater_geraldton_city_council/robert_douglas_(bob)_hall,,,,,Port
Victor Anthony Tanti,,,,Greater Geraldton City Council,,greater_geraldton_city_council/victor_anthony_tanti,,,,,Port
Shane Gerald Van Styn,,,,Greater Geraldton City Council,,greater_geraldton_city_council/shane_gerald_van_styn,,,,,Tarcoola
Neil James McIlwaine,,,,Greater Geraldton City Council,,greater_geraldton_city_council/neil_james_mcilwaine,,,,,Tarcoola
Renee Simone Ellis,,,,Greater Geraldton City Council,,greater_geraldton_city_council/renee_simone_ellis,,,,,Willcock
Simon Paul Anthony Keemink,,,,Greater Geraldton City Council,,greater_geraldton_city_council/simon_paul_anthony_keemink,,,,,Willcock
Virginia O'Neil,,,,Halls Creek Shire Council,,halls_creek_shire_council/virginia_o'neil,,,,,Whole District
Trevor Howard Bedford,,,,Halls Creek Shire Council,,halls_creek_shire_council/trevor_howard_bedford,,,,,Whole District
Anthony Henry Taylor,,,,Halls Creek Shire Council,,halls_creek_shire_council/anthony_henry_taylor,,,,,Whole District
Patricia Ann Mckay,,,,Halls Creek Shire Council,,halls_creek_shire_council/patricia_ann_mckay,,,,,Whole District
Vincent Skeen,,,,Halls Creek Shire Council,,halls_creek_shire_council/vincent_skeen,,,,,Whole District
Christopher Loessl,,,,Halls Creek Shire Council,,halls_creek_shire_council/christopher_loessl,,,,,Whole District
Malcolm Hack Edwards,,,,Halls Creek Shire Council,,halls_creek_shire_council/malcolm_hack_edwards,,,,,Whole District
Anita Jane Shortland,,,,Harvey Shire Council,,harvey_shire_council/anita_jane_shortland,,,,,Whole District
John Llewellyn Sabourne,,,,Harvey Shire Council,,harvey_shire_council/john_llewellyn_sabourne,,,,,Whole District
Derrick John Simpson,,,,Harvey Shire Council,,harvey_shire_council/derrick_john_simpson,,,,,Whole District
Kevin John Wood,,,,Harvey Shire Council,,harvey_shire_council/kevin_john_wood,,,,,Whole District
Filippo Giancono,,,,Harvey Shire Council,,harvey_shire_council/filippo_giancono,,,,,Whole District
Paul James Beech,,,,Harvey Shire Council,,harvey_shire_council/paul_james_beech,,,,,Whole District
Gregory Arthur Harvey Campbell,,,,Harvey Shire Council,,harvey_shire_council/gregory_arthur_harvey_campbell,,,,,Whole District
William Charles Adams,,,,Harvey Shire Council,,harvey_shire_council/william_charles_adams,,,,,Whole District
Peter Francis Monagle,,,,Harvey Shire Council,,harvey_shire_council/peter_francis_monagle,,,,,Whole District
Tania Gae Jackson,,,,Harvey Shire Council,,harvey_shire_council/tania_gae_jackson,,,,,Whole District
Craig Phillip Carbone,,,,Harvey Shire Council,,harvey_shire_council/craig_phillip_carbone,,,,,Whole District
Francis Roy Burgoyne,,,,Harvey Shire Council,,harvey_shire_council/francis_roy_burgoyne,,,,,Whole District
Amanda Lovitt,,,,Harvey Shire Council,,harvey_shire_council/amanda_lovitt,,,,,Whole District
Ian Francis West,,,,Irwin Shire Council,,irwin_shire_council/ian_francis_west,,,,,Whole District
Mark Leonard,,,,Irwin Shire Council,,irwin_shire_council/mark_leonard,,,,,Whole District
Bronwen Claire Scott,,,,Irwin Shire Council,,irwin_shire_council/bronwen_claire_scott,,,,,Whole District
David Rex Kennedy,,,,Irwin Shire Council,,irwin_shire_council/david_rex_kennedy,,,,,Whole District
Barrye Roy Thompson,,,,Irwin Shire Council,,irwin_shire_council/barrye_roy_thompson,,,,,Whole District
Malcolm Goldsmith Meares,,,,Irwin Shire Council,,irwin_shire_council/malcolm_goldsmith_meares,,,,,Whole District
Michael Thomas Smith,,,,Irwin Shire Council,,irwin_shire_council/michael_thomas_smith,,,,,Whole District
Sandra Faye Gumley,,,,Irwin Shire Council,,irwin_shire_council/sandra_faye_gumley,,,,,Whole District
Joanne Louise Iffla,,,,Jerramungup Shire Council,,jerramungup_shire_council/joanne_louise_iffla,,,,,Whole District
Rex David Parsons,,,,Jerramungup Shire Council,,jerramungup_shire_council/rex_david_parsons,,,,,Whole District
Carolyn Daniel,,,,Jerramungup Shire Council,,jerramungup_shire_council/carolyn_daniel,,,,,Whole District
Bruce Ronald Trevaskis,,,,Jerramungup Shire Council,,jerramungup_shire_council/bruce_ronald_trevaskis,,,,,Whole District
William John Bailey,,,,Jerramungup Shire Council,,jerramungup_shire_council/william_john_bailey,,,,,Whole District
Robert Edward Lester,,,,Jerramungup Shire Council,,jerramungup_shire_council/robert_edward_lester,,,,,Whole District
Julie Margaret Leenhouwers,,,,Jerramungup Shire Council,,jerramungup_shire_council/julie_margaret_leenhouwers,,,,,Whole District
Troy Ernest Pickard,,,Mayor,Joondalup City Council,,joondalup_city_council/troy_ernest_pickard,,,,,Whole District - Mayor (Elected At Large)
Wasil Nicholi Poliwka,,,,Joondalup City Council,,joondalup_city_council/wasil_nicholi_poliwka,,,,,Central
Liam James Gobbert,,,,Joondalup City Council,,joondalup_city_council/liam_james_gobbert,,,,,Central
Kerry Marelyn Hollywood,,,,Joondalup City Council,,joondalup_city_council/kerry_marelyn_hollywood,,,,,North
Thomas McLean,,,,Joondalup City Council,,joondalup_city_council/thomas_mclean,,,,,North
Nigel Ashley Jones,,,,Joondalup City Council,,joondalup_city_council/nigel_ashley_jones,,,,,North-Central
Philippa Ann Taylor,,,,Joondalup City Council,,joondalup_city_council/philippa_ann_taylor,,,,,North-Central
Russel Grant Fishwick,,,,Joondalup City Council,,joondalup_city_council/russel_grant_fishwick,,,,,South
Sophie Alexandra Dwyer,,,,Joondalup City Council,,joondalup_city_council/sophie_alexandra_dwyer,,,,,South
John William Logan,,,,Joondalup City Council,,joondalup_city_council/john_william_logan,,,,,South-East
John Chester,,,,Joondalup City Council,,joondalup_city_council/john_chester,,,,,South-East
Christine Louise Hamilton-Prime,,,,Joondalup City Council,,joondalup_city_council/christine_louise_hamilton-prime,,,,,South-West
Michael John Norman,,,,Joondalup City Council,,joondalup_city_council/michael_john_norman,,,,,South-West
Susan Joy Bilich,,,,Kalamunda Shire Council,,kalamunda_shire_council/susan_joy_bilich,,,,,North
Simon Anthony Louis Di Rosso,,,,Kalamunda Shire Council,,kalamunda_shire_council/simon_anthony_louis_di_rosso,,,,,North
Tracy Leanne Destree-Thompson,,,,Kalamunda Shire Council,,kalamunda_shire_council/tracy_leanne_destree-thompson,,,,,North
Dylan Michael Thomas O'Connor,,,,Kalamunda Shire Council,,kalamunda_shire_council/dylan_michael_thomas_o'connor,,,,,North West
Andrew John Waddell,,,,Kalamunda Shire Council,,kalamunda_shire_council/andrew_john_waddell,,,,,North West
Sara Lohmeyer,,,,Kalamunda Shire Council,,kalamunda_shire_council/sara_lohmeyer,,,,,North West
Geoffrey Dennis Stallard,,,,Kalamunda Shire Council,,kalamunda_shire_council/geoffrey_dennis_stallard,,,,,South East
Michael Andrew Fernie,,,,Kalamunda Shire Council,,kalamunda_shire_council/michael_andrew_fernie,,,,,South East
Giovanni Giardina,,,,Kalamunda Shire Council,,kalamunda_shire_council/giovanni_giardina,,,,,South East
Allan Morton,,,,Kalamunda Shire Council,,kalamunda_shire_council/allan_morton,,,,,South West
Brooke Louise O'Donnell,,,,Kalamunda Shire Council,,kalamunda_shire_council/brooke_louise_o'donnell,,,,,South West
Noreen Mary Townsend,,,,Kalamunda Shire Council,,kalamunda_shire_council/noreen_mary_townsend,,,,,South West
John James Mansell Bowler,,,Mayor,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/john_james_mansell_bowler,,,,,Whole District - Mayor (Elected At Large)
Suzanne Jacqueline Williams,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/suzanne_jacqueline_williams,,,,,Whole District
Michael Wayne McKay,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/michael_wayne_mckay,,,,,Whole District
Amanda Susan Reidy,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/amanda_susan_reidy,,,,,Whole District
Natalie Coxon,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/natalie_coxon,,,,,Whole District
Kyran Martin O'Donnell,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/kyran_martin_o'donnell,,,,,Whole District
Lisa Malicky,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/lisa_malicky,,,,,Whole District
Glenn Anthony Wilson,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/glenn_anthony_wilson,,,,,Whole District
Lawrence John Ayers,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/lawrence_john_ayers,,,,,Whole District
Allan Edward Pendal,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/allan_edward_pendal,,,,,Whole District
Gary Brown,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/gary_brown,,,,,Whole District
Pamela Gail O'Donnell,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/pamela_gail_o'donnell,,,,,Whole District
Deborah Fay Botica,,,,Kalgoorlie-Boulder City Council,,kalgoorlie-boulder_city_council/deborah_fay_botica,,,,,Whole District
John Thomas Lally,,,,Karratha City Council,,karratha_city_council/john_thomas_lally,,,,,Dampier
Daniel John Scott,,,,Karratha City Council,,karratha_city_council/daniel_john_scott,,,,,Karratha
Margaret Anne Bertling,,,,Karratha City Council,,karratha_city_council/margaret_anne_bertling,,,,,Karratha
Robin Klaas Vandenberg,,,,Karratha City Council,,karratha_city_council/robin_klaas_vandenberg,,,,,Karratha
Evette Jay Smeathers,,,,Karratha City Council,,karratha_city_council/evette_jay_smeathers,,,,,Karratha
Geoffrey Reginald Harris,,,,Karratha City Council,,karratha_city_council/geoffrey_reginald_harris,,,,,Karratha
Grant William Cucel,,,,Karratha City Council,,karratha_city_council/grant_william_cucel,,,,,Karratha
Bart Spencer Parsons,,,,Karratha City Council,,karratha_city_council/bart_spencer_parsons,,,,,Karratha
Peter James Long,,,,Karratha City Council,,karratha_city_council/peter_james_long,,,,,Karratha
Fiona Ann White-Hartig,,,,Karratha City Council,,karratha_city_council/fiona_ann_white-hartig,,,,,Wickham / Point Samson / Roebourne / Cossack / Pastoral
Garry Maxwell  Dean Bailey,,,,Karratha City Council,,karratha_city_council/garry_maxwell__dean_bailey,,,,,Wickham / Point Samson / Roebourne / Cossack / Pastoral
Robert Victor Godfrey,,,,Katanning Shire Council,,katanning_shire_council/robert_victor_godfrey,,,,,Whole District
Owen William Boxall,,,,Katanning Shire Council,,katanning_shire_council/owen_william_boxall,,,,,Whole District
Richard Irvine Kowald,,,,Katanning Shire Council,,katanning_shire_council/richard_irvine_kowald,,,,,Whole District
Craig David Mckinley,,,,Katanning Shire Council,,katanning_shire_council/craig_david_mckinley,,,,,Whole District
Serena Lee Sandwell,,,,Katanning Shire Council,,katanning_shire_council/serena_lee_sandwell,,,,,Whole District
Alep Mydie,,,,Katanning Shire Council,,katanning_shire_council/alep_mydie,,,,,Whole District
Marinus Johannes van Koldenhoven,,,,Katanning Shire Council,,katanning_shire_council/marinus_johannes_van_koldenhoven,,,,,Whole District
Danny Mcgrath,,,,Katanning Shire Council,,katanning_shire_council/danny_mcgrath,,,,,Whole District
Elizabeth Marie Guidera,,,,Katanning Shire Council,,katanning_shire_council/elizabeth_marie_guidera,,,,,Whole District
David Leake,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/david_leake,,,,,Whole District
Christie White,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/christie_white,,,,,Whole District
Matthew Ludwig Steber,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/matthew_ludwig_steber,,,,,Whole District
Rodney Deane Forsyth,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/rodney_deane_forsyth,,,,,Whole District
Scott Oneill,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/scott_oneill,,,,,Whole District
Dennis Reid,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/dennis_reid,,,,,Whole District
Wendy Elaine Mcneil,,,,Kellerberrin Shire Council,,kellerberrin_shire_council/wendy_elaine_mcneil,,,,,Whole District
Renae Anne Jury,,,,Kent Shire Council,,kent_shire_council/renae_anne_jury,,,,,Whole District
Mark Stephens,,,,Kent Shire Council,,kent_shire_council/mark_stephens,,,,,Whole District
Gordon Davidson Browne,,,,Kent Shire Council,,kent_shire_council/gordon_davidson_browne,,,,,Whole District
Megan Jane Tuffley,,,,Kent Shire Council,,kent_shire_council/megan_jane_tuffley,,,,,Whole District
Timothy Dale Borgward,,,,Kent Shire Council,,kent_shire_council/timothy_dale_borgward,,,,,Whole District
Alan Lewis Smith,,,,Kent Shire Council,,kent_shire_council/alan_lewis_smith,,,,,Whole District
Scott Crosby,,,,Kent Shire Council,,kent_shire_council/scott_crosby,,,,,Whole District
Grantham Maurice Collins,,,,Kent Shire Council,,kent_shire_council/grantham_maurice_collins,,,,,Whole District
Ronnie Fleay,,,,Kojonup Shire Council,,kojonup_shire_council/ronnie_fleay,,,,,Whole District
Graeme Hobbs,,,,Kojonup Shire Council,,kojonup_shire_council/graeme_hobbs,,,,,Whole District
Ian Pedler,,,,Kojonup Shire Council,,kojonup_shire_council/ian_pedler,,,,,Whole District
Robert H Sexton,,,,Kojonup Shire Council,,kojonup_shire_council/robert_h_sexton,,,,,Whole District
Ned Radford,,,,Kojonup Shire Council,,kojonup_shire_council/ned_radford,,,,,Whole District
Jill Mathwin,,,,Kojonup Shire Council,,kojonup_shire_council/jill_mathwin,,,,,Whole District
Frank Pritchard,,,,Kojonup Shire Council,,kojonup_shire_council/frank_pritchard,,,,,Whole District
Warland Judith,,,,Kojonup Shire Council,,kojonup_shire_council/warland_judith,,,,,Whole District
Allen Smoker,,,,Kondinin Shire Council,,kondinin_shire_council/allen_smoker,,,,,Whole District
Gerard Lynch,,,,Kondinin Shire Council,,kondinin_shire_council/gerard_lynch,,,,,Whole District
Gary Ilich,,,,Kondinin Shire Council,,kondinin_shire_council/gary_ilich,,,,,Whole District
Sue Meeking,,,,Kondinin Shire Council,,kondinin_shire_council/sue_meeking,,,,,Whole District
Rowena Sandra Butler,,,,Kondinin Shire Council,,kondinin_shire_council/rowena_sandra_butler,,,,,Whole District
Rex Growden,,,,Kondinin Shire Council,,kondinin_shire_council/rex_growden,,,,,Whole District
Bruce Browning,,,,Kondinin Shire Council,,kondinin_shire_council/bruce_browning,,,,,Whole District
Murray William James,,,,Kondinin Shire Council,,kondinin_shire_council/murray_william_james,,,,,Whole District
Steven Jones,,,,Kondinin Shire Council,,kondinin_shire_council/steven_jones,,,,,Whole District
Shane Eliot Boyd,,,,Koorda Shire Council,,koorda_shire_council/shane_eliot_boyd,,,,,Whole District
Gary Wayne Greaves,,,,Koorda Shire Council,,koorda_shire_council/gary_wayne_greaves,,,,,Whole District
Anthony Dean Clarke,,,,Koorda Shire Council,,koorda_shire_council/anthony_dean_clarke,,,,,Whole District
Leslea Catherine Smith,,,,Koorda Shire Council,,koorda_shire_council/leslea_catherine_smith,,,,,Whole District
Frederick John Storer,,,,Koorda Shire Council,,koorda_shire_council/frederick_john_storer,,,,,Whole District
Pamela Louise Mcwha,,,,Koorda Shire Council,,koorda_shire_council/pamela_louise_mcwha,,,,,Whole District
Beverly Graeme Cooper,,,,Koorda Shire Council,,koorda_shire_council/beverly_graeme_cooper,,,,,Whole District
Robert Geoffrey Obrien,,,,Kulin Shire Council,,kulin_shire_council/robert_geoffrey_obrien,,,,,Central
Bradley Phillip Taylor,,,,Kulin Shire Council,,kulin_shire_council/bradley_phillip_taylor,,,,,Central
James Michael Sullivan,,,,Kulin Shire Council,,kulin_shire_council/james_michael_sullivan,,,,,East
Roberta Jayne Bowey,,,,Kulin Shire Council,,kulin_shire_council/roberta_jayne_bowey,,,,,Town
Haydn Thomas Mcinnes,,,,Kulin Shire Council,,kulin_shire_council/haydn_thomas_mcinnes,,,,,Town
Grant Robins,,,,Kulin Shire Council,,kulin_shire_council/grant_robins,,,,,Town
Barry Donald West,,,,Kulin Shire Council,,kulin_shire_council/barry_donald_west,,,,,West
Mathew James Ledwith,,,,Kulin Shire Council,,kulin_shire_council/mathew_james_ledwith,,,,,West
Rodney David Duckworth,,,,Kulin Shire Council,,kulin_shire_council/rodney_david_duckworth,,,,,West
Peter Edward Feasey,,,,Kwinana City Council,,kwinana_city_council/peter_edward_feasey,,,,,Whole District
Carol Elizabeth Adams,,,,Kwinana City Council,,kwinana_city_council/carol_elizabeth_adams,,,,,Whole District
Robert Leslie Thompson,,,,Kwinana City Council,,kwinana_city_council/robert_leslie_thompson,,,,,Whole District
Sheila Mills,,,,Kwinana City Council,,kwinana_city_council/sheila_mills,,,,,Whole District
Ruth Elizabeth Alexander,,,,Kwinana City Council,,kwinana_city_council/ruth_elizabeth_alexander,,,,,Whole District
Dennis Cleve Wood,,,,Kwinana City Council,,kwinana_city_council/dennis_cleve_wood,,,,,Whole District
Sandra Elizabeth Lee,,,,Kwinana City Council,,kwinana_city_council/sandra_elizabeth_lee,,,,,Whole District
Wendy Gaye Cooper,,,,Kwinana City Council,,kwinana_city_council/wendy_gaye_cooper,,,,,Whole District
Stephen Gordon Hunt,,,,Lake Grace Shire Council,,lake_grace_shire_council/stephen_gordon_hunt,,,,,Lake Grace
Murray George Stanton,,,,Lake Grace Shire Council,,lake_grace_shire_council/murray_george_stanton,,,,,Lake Grace
Andrew James Walker,,,,Lake Grace Shire Council,,lake_grace_shire_council/andrew_james_walker,,,,,Lake Grace
Leonard William Armstrong,,,,Lake Grace Shire Council,,lake_grace_shire_council/leonard_william_armstrong,,,,,Newdegate
Ross Chappell,,,,Lake Grace Shire Council,,lake_grace_shire_council/ross_chappell,,,,,Rural
Jeanette Frances De Landgrafft,,,,Lake Grace Shire Council,,lake_grace_shire_council/jeanette_frances_de_landgrafft,,,,,Rural
Allan Douglas Marshall,,,,Lake Grace Shire Council,,lake_grace_shire_council/allan_douglas_marshall,,,,,Rural
Debrah Clarke,,,,Lake Grace Shire Council,,lake_grace_shire_council/debrah_clarke,,,,,Rural
Robin E Prentice,,,,Laverton Shire Council,,laverton_shire_council/robin_e_prentice,,,,,Whole District
Rex Michael Ryles,,,,Laverton Shire Council,,laverton_shire_council/rex_michael_ryles,,,,,Whole District
Patrick Hill,,,,Laverton Shire Council,,laverton_shire_council/patrick_hill,,,,,Whole District
Geoff Walder,,,,Laverton Shire Council,,laverton_shire_council/geoff_walder,,,,,Whole District
Shaneane Weldon,,,,Laverton Shire Council,,laverton_shire_council/shaneane_weldon,,,,,Whole District
Deanne June Ross,,,,Laverton Shire Council,,laverton_shire_council/deanne_june_ross,,,,,Whole District
Desmond Leonard Cannons,,,,Laverton Shire Council,,laverton_shire_council/desmond_leonard_cannons,,,,,Whole District
Peter Jeffrey Craig,,,,Leonora Shire Council,,leonora_shire_council/peter_jeffrey_craig,,,,,Whole District
Ross Athol Norrie,,,,Leonora Shire Council,,leonora_shire_council/ross_athol_norrie,,,,,Whole District
Matthew Wade Vernon Taylor,,,,Leonora Shire Council,,leonora_shire_council/matthew_wade_vernon_taylor,,,,,Whole District
Alex Edward Taylor,,,,Leonora Shire Council,,leonora_shire_council/alex_edward_taylor,,,,,Whole District
Lynette Rae Dorph-Petersen,,,,Leonora Shire Council,,leonora_shire_council/lynette_rae_dorph-petersen,,,,,Whole District
Richard Murray Cotterill,,,,Leonora Shire Council,,leonora_shire_council/richard_murray_cotterill,,,,,Whole District
Glenn William Baker,,,,Leonora Shire Council,,leonora_shire_council/glenn_william_baker,,,,,Whole District
Marina Elizabeth Vergone,,,Mayor,Mandurah City Council,,mandurah_city_council/marina_elizabeth_vergone,,,,,Whole District - Mayor (Elected At Large)
Shannon Lee Lawson,,,,Mandurah City Council,,mandurah_city_council/shannon_lee_lawson,,,,,Coastal
Fredrick Riebeling,,,,Mandurah City Council,,mandurah_city_council/fredrick_riebeling,,,,,Coastal
Tahlia Louise Jade Jones,,,,Mandurah City Council,,mandurah_city_council/tahlia_louise_jade_jones,,,,,Coastal
Shane Peter Jones,,,,Mandurah City Council,,mandurah_city_council/shane_peter_jones,,,,,East
Lynn Rodgers,,,,Mandurah City Council,,mandurah_city_council/lynn_rodgers,,,,,East
Darren George Lee,,,,Mandurah City Council,,mandurah_city_council/darren_george_lee,,,,,East
Peter Andrew Jackson,,,,Mandurah City Council,,mandurah_city_council/peter_andrew_jackson,,,,,North
Ronald Wortley,,,,Mandurah City Council,,mandurah_city_council/ronald_wortley,,,,,North
Caroline Louise Knight,,,,Mandurah City Council,,mandurah_city_council/caroline_louise_knight,,,,,North
David Alexander Schumacher,,,,Mandurah City Council,,mandurah_city_council/david_alexander_schumacher,,,,,Town
Peter Rogers,,,,Mandurah City Council,,mandurah_city_council/peter_rogers,,,,,Town
Jane Belinda Field,,,,Mandurah City Council,,mandurah_city_council/jane_belinda_field,,,,,Town
Denise Jenkins,,,,Manjimup Shire Council,,manjimup_shire_council/denise_jenkins,,,,,Central
Robert Taylor,,,,Manjimup Shire Council,,manjimup_shire_council/robert_taylor,,,,,Central
Lynn Daubney,,,,Manjimup Shire Council,,manjimup_shire_council/lynn_daubney,,,,,Central
Paul Domenic Omodei,,,,Manjimup Shire Council,,manjimup_shire_council/paul_domenic_omodei,,,,,Central
Carla Dellys Logan,,,,Manjimup Shire Council,,manjimup_shire_council/carla_dellys_logan,,,,,Central
Graham Munro,,,,Manjimup Shire Council,,manjimup_shire_council/graham_munro,,,,,Coastal
Clifford Francis Winfield,,,,Manjimup Shire Council,,manjimup_shire_council/clifford_francis_winfield,,,,,East
Dean Bavich,,,,Manjimup Shire Council,,manjimup_shire_council/dean_bavich,,,,,North
David Bowman Tapley,,,,Manjimup Shire Council,,manjimup_shire_council/david_bowman_tapley,,,,,South
Wade Anthony Decampo,,,,Manjimup Shire Council,,manjimup_shire_council/wade_anthony_decampo,,,,,West
Verrell Herbert,,,,Manjimup Shire Council,,manjimup_shire_council/verrell_herbert,,,,,West
Ross Kingsley Howden,,,,Meekatharra Shire Council,,meekatharra_shire_council/ross_kingsley_howden,,,,,Whole District
Peter Shane Clancy,,,,Meekatharra Shire Council,,meekatharra_shire_council/peter_shane_clancy,,,,,Whole District
Norman Lawrence Trenfield,,,,Meekatharra Shire Council,,meekatharra_shire_council/norman_lawrence_trenfield,,,,,Whole District
Andrew Jason Binsiar,,,,Meekatharra Shire Council,,meekatharra_shire_council/andrew_jason_binsiar,,,,,Whole District
David Kenneth Hodder,,,,Meekatharra Shire Council,,meekatharra_shire_council/david_kenneth_hodder,,,,,Whole District
Harvey James Nichols,,,,Meekatharra Shire Council,,meekatharra_shire_council/harvey_james_nichols,,,,,Whole District
Phillip Wayne Curley,,,,Meekatharra Shire Council,,meekatharra_shire_council/phillip_wayne_curley,,,,,Whole District
Russell Anthony Aubrey,,,Mayor,Melville City Council,,melville_city_council/russell_anthony_aubrey,,,,,Whole District - Mayor (Elected At Large)
Nicholas Pazolli,,,,Melville City Council,,melville_city_council/nicholas_pazolli,,,,,Applecross / Mt Pleasant
Cameron John Schuster,,,,Melville City Council,,melville_city_council/cameron_john_schuster,,,,,Applecross / Mt Pleasant
Guy Wieland,,,,Melville City Council,,melville_city_council/guy_wieland,,,,,Bicton / Attadale
June Barton,,,,Melville City Council,,melville_city_council/june_barton,,,,,Bicton / Attadale
